id,manufacturer,manufacturer_code,car_type,model,model_code,sub_model,gen_code,period,source,fuel,displacement_l,turbo,drivetrain,seat,battery_kwh,range_km,trim,msrp_manwon,fleet,special
mf-033.md-047.sm-엑스트레일.pw-가솔린-2-5-4wd.tr-테크,닛산,033,수입,엑스트레일,047,엑스트레일,,19~현재,encar,가솔린,2.5,False,4WD,5,,,테크,,False,False
mf-033.md-047.sm-엑스트레일.pw-가솔린-2-5-2wd.tr-스마트,닛산,033,수입,엑스트레일,047,엑스트레일,,19~현재,encar,가솔린,2.5,False,2WD,5,,,스마트,,False,False
mf-033.md-024.sm-z52.pw-하이브리드-2-5.tr-플래티넘,닛산,033,수입,무라노,024,무라노 Z52,Z52,15~현재,encar,하이브리드,2.5,False,,5,,,플래티넘,,False,False
mf-033.md-024.sm-무라노.pw-가솔린-3-5.tr-z51,닛산,033,수입,무라노,024,무라노,,02~14,encar,가솔린,3.5,False,,5,,,Z51,,False,False
mf-033.md-046.sm-ze1.pw-전기.tr-ev-sl,닛산,033,수입,리프,046,리프 ZE1,ZE1,19~현재,encar,전기,,False,,5,,,EV SL,,False,False
mf-033.md-011.sm-스카이라인.pw-가솔린-2-6.tr-r33,닛산,033,수입,스카이라인,011,스카이라인,,81~현재,encar,가솔린,2.6,False,,,,,R33,,False,False
mf-033.md-011.sm-스카이라인.pw-가솔린-2-6.tr-r34,닛산,033,수입,스카이라인,011,스카이라인,,81~현재,encar,가솔린,2.6,False,,,,,R34,,False,False
mf-033.md-011.sm-스카이라인.pw-가솔린-2-5.tr-r33,닛산,033,수입,스카이라인,011,스카이라인,,81~현재,encar,가솔린,2.5,False,,,,,R33,,False,False
mf-033.md-027.sm-370z.pw-가솔린-3-7.tr-z34,닛산,033,수입,370Z,027,370Z,,09~현재,encar,가솔린,3.7,False,,2,,,Z34,,False,False
mf-033.md-018.sm-350z.pw-가솔린-3-5.tr-z33,닛산,033,수입,350Z,018,350Z,,03~09,encar,가솔린,3.5,False,,,,,Z33,,False,False
mf-033.md-018.sm-350z.pw-가솔린-3-5.tr-z33,닛산,033,수입,350Z,018,350Z,,03~09,encar,가솔린,3.5,False,,2,,,Z33,,False,False
mf-033.md-030.sm-gt-r.pw-가솔린-3-8.tr-미드나잇-오팔에디션,닛산,033,수입,GT-R,030,GT-R,,07~현재,encar,가솔린,3.8,False,,,,,미드나잇 오팔에디션,,False,False
mf-033.md-030.sm-gt-r.pw-가솔린-3-8.tr-r35,닛산,033,수입,GT-R,030,GT-R,,07~현재,encar,가솔린,3.8,False,,4,,,R35,,False,False
mf-033.md-016.sm-마치.pw-가솔린-1-2.tr-k12,닛산,033,수입,마치,016,마치,,82~현재,encar,가솔린,1.2,False,,,,,K12,,False,False
mf-033.md-043.sm-캐시카이-2세대.pw-디젤-1-6.tr-sl,닛산,033,수입,캐시카이,043,캐시카이 2세대,,14~현재,encar,디젤,1.6,False,,5,,,SL,,False,False
mf-033.md-014.sm-휘가로.pw-가솔린-1-0.tr-e-fk10,닛산,033,수입,휘가로,014,휘가로,,91~91,encar,가솔린,1.0,False,,4,,,E-FK10,,False,False
mf-033.md-004.sm-300zx.pw-가솔린-3-0.tr-z32,닛산,033,수입,300ZX,004,300ZX,,83~00,encar,가솔린,3.0,True,,4,,,Z32,,False,False
mf-033.md-023.sm-s35.pw-가솔린-2-5-4wd.tr-1세대,닛산,033,수입,로그,023,로그 S35,S35,07~13,encar,가솔린,2.5,False,4WD,5,,,1세대,,False,False
mf-033.md-009.sm-센트라.pw-가솔린-1-8.tr-b17,닛산,033,수입,센트라,009,센트라,,82~현재,encar,가솔린,1.8,False,,5,,,B17,,False,False
mf-033.md-036.sm-엘그란드.pw-가솔린-3-5.tr-e51,닛산,033,수입,엘그란드,036,엘그란드,,97~현재,encar,가솔린,3.5,False,,,,,E51,,False,False
mf-033.md-034.sm-티아나.pw-가솔린-2-5.tr-j32,닛산,033,수입,티아나,034,티아나,,03~현재,encar,가솔린,2.5,False,,5,,,J32,,False,False
mf-033.md-019.sm-프론티어.pw-가솔린-3-3-4wd.tr-d22,닛산,033,수입,프론티어,019,프론티어,,97~현재,encar,가솔린,3.3,False,4WD,,,,D22,,False,False
mf-050.md-001.sm-컨티넨탈-gt-4세대.pw-하이브리드-4-0.tr-gt-스피드,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 4세대,,24~현재,encar,하이브리드,4.0,False,,4,,,GT 스피드,,False,False
mf-050.md-001.sm-컨티넨탈-gt-4세대.pw-하이브리드-4-0.tr-gt-아주르,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 4세대,,24~현재,encar,하이브리드,4.0,False,,4,,,GT 아주르,,False,False
mf-050.md-001.sm-컨티넨탈-gt-4세대.pw-하이브리드-4-0.tr-gtc-스피드,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 4세대,,24~현재,encar,하이브리드,4.0,False,,4,,,GTC 스피드,,False,False
mf-050.md-001.sm-컨티넨탈-gt-3세대.pw-가솔린-4-0.tr-gt,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 3세대,,18~24,encar,가솔린,4.0,False,,4,,,GT,,False,False
mf-050.md-001.sm-컨티넨탈-gt-3세대.pw-가솔린-4-0.tr-gt-아주르,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 3세대,,18~24,encar,가솔린,4.0,False,,4,,,GT 아주르,,False,False
mf-050.md-001.sm-컨티넨탈-gt-3세대.pw-가솔린-4-0.tr-gts,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 3세대,,18~24,encar,가솔린,4.0,False,,4,,,GTS,,False,False
mf-050.md-001.sm-컨티넨탈-gt-3세대.pw-가솔린-6-0.tr-gt,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 3세대,,18~24,encar,가솔린,6.0,False,,4,,,GT,,False,False
mf-050.md-001.sm-컨티넨탈-gt-3세대.pw-가솔린-6-0.tr-gtc,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 3세대,,18~24,encar,가솔린,6.0,False,,4,,,GTC,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-4-0.tr-gt,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,4.0,False,,4,,,GT,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-4-0.tr-gt-s,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,4.0,False,,4,,,GT S,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-4-0.tr-gtc,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,4.0,False,,4,,,GTC,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-6-0.tr-gt,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,6.0,False,,4,,,GT,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-6-0.tr-gt-스피드,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,6.0,False,,4,,,GT 스피드,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-6-0.tr-gtc,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,6.0,False,,4,,,GTC,,False,False
mf-050.md-001.sm-컨티넨탈-gt-2세대.pw-가솔린-6-0.tr-gtc-스피드,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 2세대,,11~18,encar,가솔린,6.0,False,,4,,,GTC 스피드,,False,False
mf-050.md-001.sm-컨티넨탈-gt-1세대.pw-가솔린-6-0.tr-gt,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 1세대,,03~11,encar,가솔린,6.0,False,,4,,,GT,,False,False
mf-050.md-001.sm-컨티넨탈-gt-1세대.pw-가솔린-6-0.tr-gt-스피드,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 1세대,,03~11,encar,가솔린,6.0,False,,4,,,GT 스피드,,False,False
mf-050.md-001.sm-컨티넨탈-gt-1세대.pw-가솔린-6-0.tr-gtc,벤틀리,050,수입,컨티넨탈,001,컨티넨탈 GT 1세대,,03~11,encar,가솔린,6.0,False,,4,,,GTC,,False,False
mf-050.md-009.sm-플라잉스퍼-4세대.pw-하이브리드-4-0.tr-뮬리너,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 4세대,,24~현재,encar,하이브리드,4.0,False,,,,,뮬리너,,False,False
mf-050.md-009.sm-플라잉스퍼-3세대.pw-가솔린-4-0.tr-기본,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 3세대,,20~24,encar,가솔린,4.0,False,,5,,,기본,,False,False
mf-050.md-009.sm-플라잉스퍼-3세대.pw-가솔린-4-0.tr-아주르,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 3세대,,20~24,encar,가솔린,4.0,False,,5,,,아주르,,False,False
mf-050.md-009.sm-플라잉스퍼-3세대.pw-가솔린-6-0.tr-기본,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 3세대,,20~24,encar,가솔린,6.0,False,,,,,기본,,False,False
mf-050.md-009.sm-플라잉스퍼-3세대.pw-가솔린-4-0.tr-s,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 3세대,,20~24,encar,가솔린,4.0,False,,,,,S,,False,False
mf-050.md-009.sm-플라잉스퍼-2세대.pw-가솔린-4-0.tr-기본,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 2세대,,13~19,encar,가솔린,4.0,False,,5,,,기본,,False,False
mf-050.md-009.sm-플라잉스퍼-2세대.pw-가솔린-4-0.tr-s,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 2세대,,13~19,encar,가솔린,4.0,False,,5,,,S,,False,False
mf-050.md-009.sm-플라잉스퍼-2세대.pw-가솔린-6-0.tr-기본,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 2세대,,13~19,encar,가솔린,6.0,False,,5,,,기본,,False,False
mf-050.md-009.sm-플라잉스퍼-1세대.pw-가솔린-6-0.tr-기본,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 1세대,,05~13,encar,가솔린,6.0,False,,4,,,기본,,False,False
mf-050.md-009.sm-플라잉스퍼-1세대.pw-가솔린-6-0.tr-스피드,벤틀리,050,수입,플라잉스퍼,009,플라잉스퍼 1세대,,05~13,encar,가솔린,6.0,False,,4,,,스피드,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,5,,,V8,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8-ewb-뮬리너,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,5,,,V8 EWB 뮬리너,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8-ewb-아주르,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,5,,,V8 EWB 아주르,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8-ewb-퍼스트-에디션,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,5,,,V8 EWB 퍼스트 에디션,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8-베이스,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,5,,,V8 베이스,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8-아주르,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,5,,,V8 아주르,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-6-0.tr-w12,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,6.0,False,,4,,,W12,,False,False
mf-050.md-008.sm-벤테이가.pw-하이브리드-3-0.tr-플러그인,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,하이브리드,3.0,False,,,,,플러그인,,False,False
mf-050.md-008.sm-벤테이가.pw-가솔린-4-0.tr-v8-s,벤틀리,050,수입,벤테이가,008,벤테이가,,16~현재,encar,가솔린,4.0,False,,,,,V8 S,,False,False
mf-050.md-007.sm-뮬산.pw-가솔린-6-8.tr-기본,벤틀리,050,수입,뮬산,007,뮬산,,10~현재,encar,가솔린,6.8,False,,5,,,기본,,False,False
mf-050.md-007.sm-뮬산.pw-가솔린-6-8.tr-스피드,벤틀리,050,수입,뮬산,007,뮬산,,10~현재,encar,가솔린,6.8,False,,5,,,스피드,,False,False
mf-050.md-006.sm-브룩랜즈.pw-가솔린-6-7.tr-1세대,벤틀리,050,수입,브룩랜즈,006,브룩랜즈,,92~11,encar,가솔린,6.7,False,,5,,,1세대,,False,False
mf-041.md-029.sm-로마.pw-가솔린-3-9.tr-기본,페라리,041,수입,로마,029,로마,,20~현재,encar,가솔린,3.9,False,,4,,,기본,,False,False
mf-041.md-029.sm-로마.pw-가솔린-3-9.tr-스파이더,페라리,041,수입,로마,029,로마,,20~현재,encar,가솔린,3.9,False,,,,,스파이더,,False,False
mf-041.md-030.sm-296-gts.pw-하이브리드-3-0.tr-v6,페라리,041,수입,296,030,296 GTS,,22~현재,encar,하이브리드,3.0,False,,,,,V6,,False,False
mf-041.md-030.sm-296-gtb.pw-하이브리드-3-0.tr-v6,페라리,041,수입,296,030,296 GTB,,22~현재,encar,하이브리드,3.0,False,,2,,,V6,,False,False
mf-041.md-025.sm-포르토피노.pw-가솔린-3-9.tr-v8,페라리,041,수입,포르토피노,025,포르토피노,,18~24,encar,가솔린,3.9,False,,4,,,V8,,False,False
mf-041.md-025.sm-포르토피노.pw-가솔린-3-9.tr-m-v8,페라리,041,수입,포르토피노,025,포르토피노,,18~24,encar,가솔린,3.9,False,,4,,,M V8,,False,False
mf-041.md-028.sm-sf90-스파이더.pw-하이브리드-4-0.tr-기본,페라리,041,수입,SF90,028,SF90 스파이더,,21~현재,encar,하이브리드,4.0,False,,,,,기본,,False,False
mf-041.md-028.sm-sf90-스트라달레.pw-하이브리드-4-0.tr-기본,페라리,041,수입,SF90,028,SF90 스트라달레,,20~현재,encar,하이브리드,4.0,False,,2,,,기본,,False,False
mf-041.md-027.sm-f8-트리뷰토.pw-가솔린-3-9.tr-v8,페라리,041,수입,F8,027,F8 트리뷰토,,19~24,encar,가솔린,3.9,False,,2,,,V8,,False,False
mf-041.md-027.sm-f8-스파이더.pw-가솔린-3-9.tr-v8,페라리,041,수입,F8,027,F8 스파이더,,19~24,encar,가솔린,3.9,False,,2,,,V8,,False,False
mf-041.md-032.sm-푸로산게.pw-가솔린-6-5.tr-v12,페라리,041,수입,푸로산게,032,푸로산게,,22~현재,encar,가솔린,6.5,False,,,,,V12,,False,False
mf-041.md-022.sm-488-피스타.pw-가솔린-3-9.tr-스파이더,페라리,041,수입,488,022,488 피스타,,18~20,encar,가솔린,3.9,False,,2,,,스파이더,,False,False
mf-041.md-022.sm-488-gtb.pw-가솔린-3-9.tr-기본,페라리,041,수입,488,022,488 GTB,,15~20,encar,가솔린,3.9,False,,2,,,기본,,False,False
mf-041.md-022.sm-488-스파이더.pw-가솔린-3-9.tr-기본,페라리,041,수입,488,022,488 스파이더,,15~20,encar,가솔린,3.9,False,,2,,,기본,,False,False
mf-041.md-014.sm-캘리포니아.pw-가솔린-3-9.tr-t-v8,페라리,041,수입,캘리포니아,014,캘리포니아,,08~17,encar,가솔린,3.9,False,,4,,,T V8,,False,False
mf-041.md-014.sm-캘리포니아.pw-가솔린-3-9.tr-v8,페라리,041,수입,캘리포니아,014,캘리포니아,,08~17,encar,가솔린,3.9,False,,,,,V8,,False,False
mf-041.md-014.sm-캘리포니아.pw-가솔린-4-3.tr-30-v8,페라리,041,수입,캘리포니아,014,캘리포니아,,08~17,encar,가솔린,4.3,False,,4,,,30 V8,,False,False
mf-041.md-018.sm-458.pw-가솔린-4-5.tr-스파이더,페라리,041,수입,458,018,458,,10~15,encar,가솔린,4.5,False,,2,,,스파이더,,False,False
mf-041.md-018.sm-458.pw-가솔린-4-5.tr-스페치알레,페라리,041,수입,458,018,458,,10~15,encar,가솔린,4.5,False,,2,,,스페치알레,,False,False
mf-041.md-018.sm-458.pw-가솔린-4-5.tr-이탈리아,페라리,041,수입,458,018,458,,10~15,encar,가솔린,4.5,False,,2,,,이탈리아,,False,False
mf-041.md-024.sm-812-gts.pw-가솔린-6-5.tr-v12,페라리,041,수입,812,024,812 GTS,,20~24,encar,가솔린,6.5,False,,2,,,V12,,False,False
mf-041.md-024.sm-812-슈퍼패스트.pw-가솔린-6-5.tr-v12,페라리,041,수입,812,024,812 슈퍼패스트,,17~24,encar,가솔린,6.5,False,,2,,,V12,,False,False
mf-041.md-021.sm-ff.pw-가솔린-6-3.tr-v12,페라리,041,수입,FF,021,FF,,11~16,encar,가솔린,6.3,False,,4,,,V12,,False,False
mf-041.md-023.sm-gtc4-루쏘.pw-가솔린-6-3.tr-v12,페라리,041,수입,GTC4 루쏘,023,GTC4 루쏘,,16~21,encar,가솔린,6.3,False,,4,,,V12,,False,False
mf-041.md-023.sm-gtc4-루쏘.pw-가솔린-3-9.tr-t-v8,페라리,041,수입,GTC4 루쏘,023,GTC4 루쏘,,16~21,encar,가솔린,3.9,False,,4,,,T V8,,False,False
mf-041.md-017.sm-599-gtb.pw-가솔린-6-0.tr-피오라노-v12,페라리,041,수입,599,017,599 GTB,,06~12,encar,가솔린,6.0,False,,2,,,피오라노 V12,,False,False
mf-041.md-011.sm-f430.pw-가솔린-4-3.tr-v8,페라리,041,수입,F430,011,F430,,04~09,encar,가솔린,4.3,False,,2,,,V8,,False,False
mf-041.md-011.sm-f430.pw-가솔린-4-3.tr-스파이더,페라리,041,수입,F430,011,F430,,04~09,encar,가솔린,4.3,False,,2,,,스파이더,,False,False
mf-041.md-033.sm-308-gts.pw-가솔린-3-2.tr-v8,페라리,041,수입,308,033,308 GTS,,75~85,encar,가솔린,3.2,False,,,,,V8,,False,False
mf-041.md-009.sm-456.pw-가솔린-5-5.tr-m-gta,페라리,041,수입,456,009,456,,92~03,encar,가솔린,5.5,False,,,,,M GTA,,False,False
mf-041.md-001.sm-f355.pw-가솔린-3-5.tr-gts,페라리,041,수입,F355,001,F355,,94~99,encar,가솔린,3.5,False,,,,,GTS,,False,False
mf-049.md-009.sm-우루스.pw-가솔린-4-0.tr-v8,람보르기니,049,수입,우루스,009,우루스,,18~현재,encar,가솔린,4.0,False,,5,,,V8,,False,False
mf-049.md-009.sm-우루스.pw-가솔린-4-0.tr-v8-s,람보르기니,049,수입,우루스,009,우루스,,18~현재,encar,가솔린,4.0,False,,5,,,V8 S,,False,False
mf-049.md-009.sm-우루스.pw-가솔린-4-0.tr-v8-퍼포만테,람보르기니,049,수입,우루스,009,우루스,,18~현재,encar,가솔린,4.0,False,,5,,,V8 퍼포만테,,False,False
mf-049.md-009.sm-우루스.pw-하이브리드-4-0.tr-v8-se,람보르기니,049,수입,우루스,009,우루스,,18~현재,encar,하이브리드,4.0,False,,5,,,V8 SE,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp580-2,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP580-2,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp610-2-에보,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP610-2 에보,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp610-2-에보-스파이더,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP610-2 에보 스파이더,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp610-4,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP610-4,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp610-4-스파이더,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP610-4 스파이더,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp640-2-sto,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP640-2 STO,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp640-2-테크니카,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP640-2 테크니카,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp640-4-에보,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP640-4 에보,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp640-4-에보-스파이더,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,2,,,LP640-4 에보 스파이더,,False,False
mf-049.md-008.sm-우라칸.pw-가솔린-5-2.tr-lp580-2-스파이더,람보르기니,049,수입,우라칸,008,우라칸,,14~현재,encar,가솔린,5.2,False,,,,,LP580-2 스파이더,,False,False
mf-049.md-007.sm-아벤타도르.pw-가솔린-6-5.tr-lp700-4,람보르기니,049,수입,아벤타도르,007,아벤타도르,,11~22,encar,가솔린,6.5,False,,2,,,LP700-4,,False,False
mf-049.md-007.sm-아벤타도르.pw-가솔린-6-5.tr-lp700-4-로드스터,람보르기니,049,수입,아벤타도르,007,아벤타도르,,11~22,encar,가솔린,6.5,False,,2,,,LP700-4 로드스터,,False,False
mf-049.md-007.sm-아벤타도르.pw-가솔린-6-5.tr-lp770-4-svj-로드스터,람보르기니,049,수입,아벤타도르,007,아벤타도르,,11~22,encar,가솔린,6.5,False,,2,,,LP770-4 SVJ 로드스터,,False,False
mf-049.md-007.sm-아벤타도르.pw-가솔린-6-5.tr-s-lp740-4,람보르기니,049,수입,아벤타도르,007,아벤타도르,,11~22,encar,가솔린,6.5,False,,2,,,S LP740-4,,False,False
mf-049.md-007.sm-아벤타도르.pw-가솔린-6-5.tr-s-lp740-4-로드스터,람보르기니,049,수입,아벤타도르,007,아벤타도르,,11~22,encar,가솔린,6.5,False,,2,,,S LP740-4 로드스터,,False,False
mf-049.md-007.sm-아벤타도르.pw-가솔린-6-5.tr-lp780-4-얼티메,람보르기니,049,수입,아벤타도르,007,아벤타도르,,11~22,encar,가솔린,6.5,False,,,,,LP780-4 얼티메,,False,False
mf-049.md-010.sm-레부엘토.pw-하이브리드-6-5.tr-v12,람보르기니,049,수입,레부엘토,010,레부엘토,,25~현재,encar,하이브리드,6.5,False,,2,,,V12,,False,False
mf-049.md-001.sm-무르시엘라고.pw-가솔린-6-2.tr-v12-쿠페,람보르기니,049,수입,무르시엘라고,001,무르시엘라고,,01~10,encar,가솔린,6.2,False,,,,,V12 쿠페,,False,False
mf-049.md-001.sm-무르시엘라고.pw-가솔린-6-2.tr-lp640-로드스터,람보르기니,049,수입,무르시엘라고,001,무르시엘라고,,01~10,encar,가솔린,6.2,False,,,,,LP640 로드스터,,False,False
mf-049.md-001.sm-무르시엘라고.pw-가솔린-6-5.tr-lp640,람보르기니,049,수입,무르시엘라고,001,무르시엘라고,,01~10,encar,가솔린,6.5,False,,2,,,LP640,,False,False
mf-047.md-004.sm-고스트-2세대.pw-가솔린-6-6.tr-v12-블랙-배지,롤스로이스,047,수입,고스트,004,고스트 2세대,,20~현재,encar,가솔린,6.6,False,,,,,V12 블랙 배지,,False,False
mf-047.md-004.sm-고스트-2세대.pw-가솔린-6-7.tr-ewb-v12,롤스로이스,047,수입,고스트,004,고스트 2세대,,20~현재,encar,가솔린,6.7,False,,4,,,EWB V12,,False,False
mf-047.md-004.sm-고스트-2세대.pw-가솔린-6-7.tr-v12,롤스로이스,047,수입,고스트,004,고스트 2세대,,20~현재,encar,가솔린,6.7,False,,5,,,V12,,False,False
mf-047.md-004.sm-고스트.pw-가솔린-6-6.tr-ewb-v12,롤스로이스,047,수입,고스트,004,고스트,,10~20,encar,가솔린,6.6,False,,5,,,EWB V12,,False,False
mf-047.md-004.sm-고스트.pw-가솔린-6-6.tr-v12,롤스로이스,047,수입,고스트,004,고스트,,10~20,encar,가솔린,6.6,False,,5,,,V12,,False,False
mf-047.md-004.sm-고스트.pw-가솔린-6-6.tr-v12-블랙-배지,롤스로이스,047,수입,고스트,004,고스트,,10~20,encar,가솔린,6.6,False,,5,,,V12 블랙 배지,,False,False
mf-047.md-007.sm-컬리넌.pw-가솔린-6-7.tr-v12,롤스로이스,047,수입,컬리넌,007,컬리넌,,18~현재,encar,가솔린,6.7,False,,5,,,V12,,False,False
mf-047.md-007.sm-컬리넌.pw-가솔린-6-7.tr-v12-블랙-배지,롤스로이스,047,수입,컬리넌,007,컬리넌,,18~현재,encar,가솔린,6.7,False,,,,,V12 블랙 배지,,False,False
mf-047.md-005.sm-레이스.pw-가솔린-6-6.tr-기본,롤스로이스,047,수입,레이스,005,레이스,,14~현재,encar,가솔린,6.6,False,,4,,,기본,,False,False
mf-047.md-005.sm-레이스.pw-가솔린-6-6.tr-이글-viii,롤스로이스,047,수입,레이스,005,레이스,,14~현재,encar,가솔린,6.6,False,,4,,,이글 VIII,,False,False
mf-047.md-005.sm-레이스.pw-가솔린-6-6.tr-블랙-배지,롤스로이스,047,수입,레이스,005,레이스,,14~현재,encar,가솔린,6.6,False,,,,,블랙 배지,,False,False
mf-047.md-001.sm-팬텀.pw-가솔린-6-7.tr-v12,롤스로이스,047,수입,팬텀,001,팬텀,,03~현재,encar,가솔린,6.7,False,,4,,,V12,,False,False
mf-047.md-001.sm-팬텀.pw-가솔린-6-7.tr-ewb-v12,롤스로이스,047,수입,팬텀,001,팬텀,,03~현재,encar,가솔린,6.7,False,,5,,,EWB V12,,False,False
mf-047.md-001.sm-팬텀.pw-가솔린-6-7.tr-v12-쿠페,롤스로이스,047,수입,팬텀,001,팬텀,,03~현재,encar,가솔린,6.7,False,,,,,V12 쿠페,,False,False
mf-047.md-008.sm-스펙터.pw-전기.tr-쿠페,롤스로이스,047,수입,스펙터,008,스펙터,,23~현재,encar,전기,,False,,4,,,쿠페,,False,False
mf-047.md-008.sm-스펙터.pw-전기.tr-쿠페-블랙배지,롤스로이스,047,수입,스펙터,008,스펙터,,23~현재,encar,전기,,False,,4,,,쿠페 블랙배지,,False,False
mf-047.md-006.sm-던.pw-가솔린-6-6.tr-v12-블랙-배지,롤스로이스,047,수입,던,006,던,,16~현재,encar,가솔린,6.6,False,,,,,V12 블랙 배지,,False,False
mf-047.md-006.sm-던.pw-가솔린-6-6.tr-v12,롤스로이스,047,수입,던,006,던,,16~현재,encar,가솔린,6.6,False,,4,,,V12,,False,False
mf-022.md-010.sm-그랜드-c4-피카소.pw-디젤-1-6.tr-b-hdi-인텐시브,시트로엥/DS,022,수입,C4 피카소,010,그랜드 C4 피카소,,13~18,encar,디젤,1.6,False,,7,,,B-HDI 인텐시브,,False,False
mf-022.md-010.sm-그랜드-c4-피카소.pw-디젤-1-6.tr-b-hdi-필,시트로엥/DS,022,수입,C4 피카소,010,그랜드 C4 피카소,,13~18,encar,디젤,1.6,False,,7,,,B-HDI 필,,False,False
mf-022.md-010.sm-그랜드-c4-피카소.pw-디젤-2-0.tr-b-hdi-샤인,시트로엥/DS,022,수입,C4 피카소,010,그랜드 C4 피카소,,13~18,encar,디젤,2.0,False,,7,,,B-HDI 샤인,,False,False
